name,id,sign,comment
drecstne,452242650,,这个视频9月前没到7000W我倒立洗头
不学会PYTHON绝不改名,382188325,,BV17x411w7KC[妙啊]
初春细雨油纸伞-,110742677,Kiss your perfect day goodbye,欢迎来到小鬼聚集地
asdrdczxxx,9898082,我就是我，是给别人头顶加绿光buff的烟火,请问···为什么···时隔一年之后这视频还有144人同时在看，太吓人了吧
啵啵洋咩咩,111064585,不学好化学就不打游戏,能上亿不？
就要吃脑花儿,516631237,,上一次看这个视频的时候 我和女朋友还没分手[呆]
22237333256_bili,329546538, 一个连名称都懒得想的人,能有这么高的播放，在座的一个都脱不了关系[tv_doge]
梵高2代,44553974,,严良/朱朝阳进入直播间
守护永远の公主殿下,833200,安静,一直在模仿，从未被超越。还是原版好看
厦门来打厨阿嫖,88502337,努力学习剪辑技巧和爱做不做视频的一个小白啊！哈哈哈,各位冲一冲，希望2022年头可以冲到一亿播放（要是提前到了踹我一下）[滑稽][滑稽]
秋有叶,296432350,,难以置信，6000多万播放。远超大多数动漫番剧了
-luckyforyou-,476888662,努力学习，努力秃头,严良？严良你在吗严良？
求婚左然99次,13823177,我有故人抱剑去，斩尽春风未肯归。,看完严良酱和朝阳酱跳完忍不住回来重新回味[doge]
秋_山_澪__,105244246,,"天人之姿
指点迷津
左右勾拳
仙人敲门
上下求索
交错纵横
兰帕尔特光弹
仙人指路
狒狒挠头
狗熊蹭树
宴请八方
苏联解体
席卷八荒
王之独舞
战术踉跄
重蹈覆辙
故技重施
一睹芳容
二睹芳容
光翼展开
鱼儿出水
回光返照
三睹芳容
王之凝视"
究极衣藻Doo,407445917,浮游生物 究极衣藻,麻烦点个赞让更多人看到。最近不知怎么了，站内风气感觉不对劲，这几天看视频，好几次看到这条弹幕：百x…xx韦x…纸，还有别的一些现象，真的不好，这样站内氛围只会越来越差，请大家看到也善用举报，不要与它们口诛笔伐。
Euphoria_world,40726982,英特纳雄耐尔，就一定要实现！,坏时代，早已开始了
不erelix,315481807,,本来打算睡前重温一遍新宝岛收获快乐，没想到打开一看一周年的弹幕还挺感慨的。去年这个时候在宿舍里拿给舍友看大家一起在宿舍里笑得不行，现在大家分散在世界各地，也没想到一年过去居然发生了那么多事。
人间百态喜剧人生,186519394,有一个简单的词  希望,我看到时候只有100万，现在6000万了我靠
_四文鱼,233244880,这个人很勤奋，但就是不想写,我觉得一个视频网站最高播放量竟然是搬运的属实拉了
孟陬十六a,477077319,,我把这个舞当减肥操来用了，别说，还挺好使
四季映姬-yamaxanadu,179618068,吾意不在此地，已遣别部出发,总有些小鬼以为新宝岛是靠这个火起来的……
开萝卜的无敌女高中生,26220522,专打pxj,Pxj一方面瞧不起抖音快手，一方面又喜欢抖音快手流行的土味视频，真是让人百思不得其解。
smoker木星,74337085,天下第一圣母+理中客就是我,我真是。。合影的去评论区合影不行嘛？！这本来是个能提现弹幕文化有趣的最好作品之一，现在都快全给顶没了[捂脸]
zero-two零贰,483245424,,最  后  亿  遍
遗禾,33274980,随缘做事，均衡杂食。,"多人运动（x）
仙人指路（x）
仙人运动（√）"
洛周,402713499,又来查成分了？,"b站三巨头:
新宝岛
念诗之王
影流之主"
随缘吧--,335863809,,第一次来b战这就是宅舞吗？   i了i了
心累的很嘞,21817168,干啥啥不行，整活第一名。,时代在更替，梗也在更替，现在的黑人抬棺，以前的妖王哲♂学，新宝岛也开始渐渐落幕。
二十四岁是鱼韵粉丝,289441619,为叔叔献上一切（悲）,有没有人没听过完整的新宝岛呢？
koi汪骚年,40648467,死亡不属于无产阶级,小鬼制造机
找不到好名字的氏无名,13317318,"日常失智多氪他/每天白给蓝国王/半吊子吉他爱好者/
长得丑 真的",打赌输了要在万象城跳这个[笑哭]太羞耻了[大哭]
Loo-Saler,86348192,悲剧不是失败的痛苦，而是无能的无奈,讲道理在这首歌上，之前的inm和如今的猛男版有什么区别
大咔哈哟,521271367,大家好哦！俺是大咔哈！猫和老鼠id:,无论你看什么视频最后都会回到这个视频[偷笑][偷笑]
魂魄女夭梦,167264346,？,dssq力（悲）
眇文,384015384,看书，画画，偶尔网上冲浪（闲聊群:755640981,弹幕看不下去了[捂脸]
文明拂晓,481362771,,发现回来一看很多无意义的弹幕 挤掉了很多有意思弹幕。
文明拂晓,481362771,,发现回来一看很多无意义的弹幕 挤掉了很多有意思弹幕。
活在银河的河豚,362425218,xwx,像极了我的化学老师震荡试管的样子
千代鸢折纸,60946585,介个银懒死了，什么都没有写~,事实证明要毁灭一样文化并不需要时代的更替，只需要一帮小鬼
TeFuir-Forever,456603630,天郁闷，爱却很喜欢,朋友们不要吵了，我已经把弹幕里所以引战的都举报了，希望能改善视频环境
像飞鸟困在深海,322672577,,不是我想说为什么要嚷嚷着什么干翻赵本山？[吃瓜]好好看不行么？现在干过了，又嚷嚷着什么干翻拜年祭？就连派大星的都出现了什么三连已全部超过念诗之王，真的希望别出现这种的，尤其是像我这种都喜欢的巨难受[捂脸]
shk绾绾,517825146,,至今仍不明白为什么会有人把舞蹈区的作品和鬼畜区的作品拿来做对比
49089889625_bili,353052570,,只要是没开挂刷播放量，而是自己手动点的话，那肯定是没问题的。
橙子漫剪-,272379758,"要是不开心了，就来我这里歇一会吧！
万一你能找到志同道合的朋友呐？",我感觉以后会有新宝岛保卫战的！因为有三个靓仔在默默发育
灰金帽副团长安德鲁,393166840,只是对游戏有着兴趣,"中间那些好玩的梗弹幕被刷没了[委屈]
没灵魂了"
劫数難逃,442229982,,谁能想到这个画质模糊到这叼样的舞蹈视频会有5000多万播放
蓉灯,5508384,,我觉得看他们比来比去的还挺有意思的哈哈哈，其实很多人都是两个都喜欢吧，可能是我思想太幼稚了[害羞]
澄野新依,10347413,????,DSSQ
biggestdreamer,403959871,芜～,到底是哪几个傻篮子在弹幕里发征战鬼畜区的？
piijgvbn,329386420,b站事我家,这儿的小鬼别去本家底下ky嗷
临波望海,322383234,,坏时代来临（悲）
鱼凇子提尘,24345797,抱歉，暂时没空了,刷啥冲啊…一连串过去有点影响观感…还是以前的四字弹幕有意思[笑哭]
不如做数学题,482320613,要珍惜当下陪伴你的人啊！,B站三大幻神:影流之主、新宝岛、念诗之王[doge][doge][滑稽]
cream-くリーむ,33295608,路走的多了，路就成了我,说句心里话，但就舞技而言，绝对不比那些着装暴露、瘦的像竹竿一样的某些宅舞up差。（有一说一，有些瘦的跟竹竿一样的up，实际上也不是很好看）
22142327189_bili,351941516,  .............,你们猛男小鬼复制当初inm发的弹幕不就完事了（
亖燚焱,17042094,会不会读？这叫“四溢厌”。,"我就奇了怪了，你们跑这里发什么“武汉加油”“科比走好”，给谁看呢？我来这里就是看猛男的，装给谁看呢？！[微笑]真要加油，捐款捐物啊！科比走好去科比的视频发啊！有病吧
害得我又加了两个屏蔽词"
影Ei,219933176,bilibili！乾杯！,举报选项有视频不相关，举报就完事了
荼靡UFT,22875784,这个人什么也没有写，因为成分比较复杂,建议屏蔽 武汉加油
热心网友蒋女士,22966728,-43私有者,真的求求弹幕别刷武汉加油了行吗 弹幕礼仪没学会？？？
我珈大哥绝绝子,19848182,喜欢摸鱼，梦想是脱非入欧,全是武汉加油，我的光翼展开呢？
均离x,8309377,无所谓了只想睡觉只爱睡觉有空就睡觉,……原来的弹幕呢，怎么全变成武汉加油了
寻觅梓酱星w,55884904,永远爱你.,希望弹幕评论别ky，不要刷十八楼的孩子们了容易招黑啊
早川诗织o,27094080,,18l来的
久包带人,472886872,,心疼鱼韵乐队，自己的曲子到头来竟做了他人嫁衣裳，别人用自己的曲子火了，自己却只能坐冷板凳
Freeze_Cy,93906526,你爹,dssq（悲）这么多人知道新宝岛竟然是通过这在方式
八级浮屠,239340157,,有一说一，除了节奏一致看不出和新宝岛有啥关系
檐下听雨声,70433235,,虽然把这个当原版还跑到原曲下面ky的人很烦，但这个视频本身还好吧，最开始不就是因为配上新宝岛毫无违和感而且还很魔性才开始慢慢火起来的吗，不过再后面就突然爆火，以至于让一大堆人都以为这个舞就是新宝岛原版………原版都被遗忘了。我怎么看个视频又成pxj了…_(:3」∠)_
LZN不是老姿娘,446417605,千万不要忘记我们的约定 这样就好了,被这弹幕脑瘫到。。。坏时代，来临力(大悲)
VXMR,272823591,银河城,一群人搁这分身 咋滴想找影流之主单挑啊？
公元一六六二,81699868,一眼观网，鉴定东厂,由于同行衬托，恭喜新宝岛提前登顶b站播放量第一
無丶丶言,199236868,你所热爱的，就是你的生活。,同学之前一直在刷新宝岛，我还以为鱼韵火了呢，直到我看到了这个，我才明白我还是想多了
黎明的芒,356751930,世界是美丽的，尽管充满悲伤与泪水，也请睁开你的双眼，去做你想做的事，成为你想成为的人，去找到你的朋友，不必焦躁慢慢去长大,"【猛男版】新 宝 岛
投稿时间:2019-05-28 13:19
4000W+时间:2019-11-30 17:35(40000282)
总时长:186天4时16分"
凉城冷月lee,390486180,这可未可非可不可,其实我是来看弹幕的，仙人指路什么的真是人才
溜了溜了兄弟,37317551,2017年注册，2022年退出。从此别过。,这一身肥肉配个主角脸，这就是现实吗？
GolinYm,285462993,12，34567890？,这播放涨的太快，改革春风春满地地位不保
绯想天要石桃子酒,296700296,比那名居,dssq不可避，，，全员新宝岛（指我校），，，好时代，来临罢（悲）
よ偙づ僸区,229877186,bilibili个人认证：家里蹲大学荣誉教授，回笼教掌教大教皇，捂裆派第233代传人，当代著名退堂鼓表演艺术家,"加
减
乘
除
等于
故技重施
仙人指路
狒狒挠痒
狗熊蹭树
独享经验
秦王扫六合
宴请八方
老夫聊发少年狂
一睹芳容
梅开二度
光翼展开
大鹏展翅
物业敲门
光速QE
籽岷挖矿
鲤鱼打挺
再睹芳容
战术甩头"
ywzaf,98095514,.,原版新宝岛和原版加减乘除舞里一群人刷没有灵魂，啊，DSSQ
今天minori真倒闭了,6192693,正版受害者,自己的作品因为被合成版而知晓 然后参加活动还得展示合成板 莫名悲哀 但是他们给的实在是太多了.jpg
郑个-小目标,14917275,,各种翻跳还没原版的一半水平高，回来洗洗眼睛
ELFsamurai,16618849, ,乐了，推特的视频镇你站的b
汤牳斯阵独秀,233209206,,b站首页给我推了这个 新宝岛专题 我寻思啥意思 前两天不是在限流么 怎么突然又引流
龙海海岸,29063009,Zzzzzz困倦中,注意！这不是原版舞蹈！原版av63958417，出自鱼韵乐队，比这个视频早几年，可惜由于版权问题被B站不断下架，曾经的百万播放都莫得了。（先辈萌，复制罢）（悲）
格林channel,102768847,我的英文名叫作Green（也可以叫我格林），17岁。是一名中立派，兴趣爱好是关注社会底层人士生活，研究世界近代史和哲学。,四万银民齐下泪，B站何处是宝岛
_无厘头_,11550074,~~~,刷寝室的是弱 智吗，我佛了
你的辰辰吖,12029087,,有人觉得像籽岷么，还是就我一个人这样认为的？[微笑]
大耗子的小house,11301621,当我置身于千米高空，头顶蓝天，脚踏白云。我知道，我的人生就与这片天空深深的联系在了一起。,"快手:文明观猴
抖音:文明观猴
b站:[大笑][大笑][大笑][支持]
[无语][无语][无语]"
穿上bai丝就睡,35445094,脱下黑丝就起,终于明白为什么【猛男版】新 宝 岛能霸占舞蹈区这么久了，虽然是AV画质，但是人家看起来至少像个人的样子啊。在看看现在的舞蹈视频，美颜加滤镜那是人的样子吗？都已经产生审美疲劳了，都要追求真实了...
丿牵鑫丶萬苦,4062862,会按个人喜好更新一些奇怪视频~,三天之内我要看到这些弹幕回来！！！不然没你好果汁赤！[一人之下_超凶][一人之下_超凶][一人之下_超凶][一人之下_超凶][一人之下_超凶][一人之下_超凶]/请选择你的英雄/六贵族/天人之姿/恐龙妈妈/上下打点/荷官发牌/狒狒挠头/仙人指路/狗熊蹭树/苏联解体/狮子猿二阶段/宴请八方/战术踉跄/故技重施/一睹芳容/梅开二度/光翼展开/致命节奏/鲤鱼打挺/
shinayaa,32073169,0.0.00.0.0.000.0,"怎么突然有群xxs来刷人名了？
弹幕礼仪又被你们吃了？"
4878524_bili,4878524,,看这个视频只有0次和无数次
妖妖666,9623728,,B站：知道下次BML请谁了
SARLIX,93648634,白日梦人,dssq（悲）
云中の鸽,81110757,信仰圣光吧,不到半年都破2000万了，真就和我一样每天循环20遍呗[笑哭]
明智之举c,57642767,,不管刷什么视频，最后都会从视频推荐里回到这里[doge][doge]
你知道我在等你吗c_,3312506,爆裂吧 现实！ 粉碎吧 精神！Banishiment this world !,大家都知道国庆，不需要在这刷跟视频内容无关的国庆快乐[无语]
好ID都很长比如我这个,110947558,bilibili是一款我的海绵宝宝播放器,不是所以刷国庆快乐的弹幕是把之前的全挤下去了吗?？
空闲游真上我床,320565688,健太是阳光啊！,"刷国庆快乐的，我祝你们
斗地主3456没有7[doge][妙啊]
买菜涨价，超级加倍[doge][妙啊]"
丧尸bob,33014683,发疯,为什么视频里这么多国庆快乐啊[惊讶]把原来的弹幕都要刷没了
さ夏阳焱,22811830,我只是在长椅子上看书 仅此而已,恁憨批们又开始刷人名了[呆] 我现在特别想把刷人名的头拧下来[捂脸]
Helltaker゛,107529773,人生在世，什么都得试试。,说实话，这些所谓的万恶之源。其实撇除掉那些外界因素，都是蛮优秀的。至少这些人跳舞的时候特别认真，表情很自信。相信也排练了不少时间。
三坏屑生田所浩二,83513808,嘤！哼哼！啊啊啊啊啊啊啊啊啊！啊啊啊啊啊！      怨！,新宝岛dssq力(悲)
MatsukazeJinpin,248604093,三生花火，一世迷离,我想看极限男人帮跳这个，黄磊C位预订
骑木马的气球,2191532,,开头靠了一首新宝岛涨播放，然后靠一首整齐度爆表的舞蹈涨播放，逐渐称为舞蹈区top1.真的强兄弟
晚安晚年晚安,1742122668,晚安,2022，还有人在看吗[脱单doge]
周董不喝奶茶,390170625,一个琴弦and杰迷....,从50w看到1.3亿是什么体验[脱单doge]
平手铁骑_Seon,3649492,剪辑也好、写代码也好、干饭也好、画画也好、手工也好！为什么我这么菜啊！（明知故问）,猛男新宝岛很久以前就火了，但前几天才第一次完整地看了。不知为何似乎感到怅然若失，说来歌很好听，舞很魔性，这几天每天都看几遍。可能就是像这突然断掉的结尾一样吧，让人有种看不清未来，而却又不停想象的感觉。在屏幕前跟着跳了一下，真踏马快，动作完全跟不上，但很有意思，总之还是能让人快乐的歌舞
gezel_,651196838,,现在是2022年，一转眼新宝岛已经三年了，当时这首歌火起来时，我们正在高三，每天回到宿舍狂放不羁地跟着新宝岛的节奏律动，每个人都在毫无拘束地大笑，肆意宣泄压力。现在在听到新宝岛，高三的一幕幕便出现在眼前，眼眶也湿润了，他已经不止是一首过亿播放量的视频了，更成为了我们的过去的一部分。
账号已注销,1706972357,,求助，谁能帮帮我[tv_难过]
火锅小当家,356510359,不是杰尼龟，我只是觉得这个换脸很搞笑。资助小v渡过一位数舰长数的推推人，现兼职无偿切片man捏。,最近看到了一群人眼馋眼热，痴迷于诋毁他人的丑恶嘴脸，完全没有玩梗的该有的心态，每个梗爆火起来，完全是偶然的，你觉得跳的不好看，你就划出去，搞什么人身攻击，yygq的，而且这个舞火还是因为有大量二创引流，最后领跑所有独立视频，成为全站最高播放的个人用户发布的独立视频，造成圣地巡游，所以播放一直涨的，一群人就嗯黑[辣眼睛]
MTF1499,651910824,等待改名,有没有跟我一样考古的
白璧微瑕丶,250233231,,什么时候，转载的作品播放量竟然超过了B站的原创鬼畜，倒不是说转载不对，只是对这件事有点感到悲哀
请输入你新昵称的杰哥,86104597,,天灾 天灾 小鬼的力量是 逸民无法抗拒的，鱼韵，你在外头唱歌不知道吧，你的mv已经不是原版了，坏时代，来临力（悲）
账号已注销,39096988,,B站播放榜转载视频比重越来越大，时长越来越短，真是低龄化了
怕仔豆,436617756,"土豆养殖户
",过一百个赞我下下周校运会就跳新宝岛
原生态电灯泡,73734229,μ’s+Aqours+虹咲+Liella=1！,"自2021.3.29以来的统计（第62天）
2021.3.29  8：44 9426.7w
2021.3.30  9：10 9432.3w 增涨5.6w
2021.3.31  8：44 9438.5w 增涨6.2w
2021.4.1  8：40  9444.8w  增涨6.3w
2021.4.2  8：23   9452.1w 增涨7.3w
2021.4.3  8：27   9463.4w 增涨11.3w
2021.4.4  9：45   9477.6w 增涨14.2w
2021.4.5  8：46   9487.5w 增涨9.9w
2021.4.6  8：37   9494w   增涨6.5w
2021.4.7  8：36   9500.4w 增涨6.4w
2021.4.8  9：09   9506.6w 增涨6.2w
2021.4.9  8：58   9513.6w 增涨7.0w
2021.4.10 8：46  9523w    增涨9.4w
2021.4.11 8：51  9532.9w  增涨9.9w
2021.4.12 8：27  9538.4w  增涨5.5w
2021.4.13 8：47  9544.4w  增涨6w
2021.4.14 8：43  9551w    增涨6.6w
2021.4.15 8：40  9556.9w  增涨5.9w
2021.4.16 9：21  9563.4w  增涨6.5w
2021.4.17 9：34  9572.4w  增涨9w
2021.4.18看直播入迷而忘记统计了（）
2021.4.19 8：45  9584.3w   增涨11.9w
2021.4.20 8：53  9588.7w   增涨4.4w
2021.4.21 8：31  9592.5w   增涨3.8w
2021.4.22 8：44  9596.5w   增涨4w
2021.4.23 10：18 9602.3w   增涨5.8w
2021.4.24 9：40  9608.7w   增涨6.4w
2021.4.25 9：19  9612.9w   增涨4.2w
2021.4.26 9：00  9616.7w   增涨3.8w
2021.4.27由于备考没有统计
2021.4.28 8：42  9625.3w   增涨8.6w"
亚帝舞,629410498,永别了，牢笼！,B站真的愿意看到第一个破亿视频是转载的吗[思考]
Diam0nds,437282727,想看你看的世界，想在你梦的画面,在新宝岛的网易云评论里看到好多优越感小鬼，说猛男版恶心什么什么的，我真的裂开了，现在梗都有高低分了？
阿西叭DD,422467252,,看到视频我啪就点进来了，很快啊！然后上来就是一个点踩、一个举报、一个拉黑，被up主全部防出去，防出去了啊。防出去以后自然是传统素质，以三连为止，手指按在点赞上没移开。up主笑一下，准备给我点赞，因为这时间按传统素质的三连为止，他已经赢了，如果这视频火了，一下就把他捧红了，放在点赞上没移开，他也承认我三连成功。这时间我突然袭击，把三连全部取消，up主大意了啊，没有闪，诶，我左手把up主的视频举报了一下，up主流眼泪了，捂着眼，说婷婷，然后两分多钟以后视频就没了。up主说小伙子你不讲捂德，我说up主对不起对不起，我不懂规矩，他说我是乱点的，我可不是乱点的啊，点踩、举报、拉黑，训练有素，我说我当过三四年黑粉，看来是有bear来。这个年轻人不讲捂德，来嫖，来举报这69岁的老up主，这好吗，这挺好。up主劝我耗子煨汁，好好反思，不要再犯这样的白嫖，少白嫖啊。看视频要以三连为贵，要讲捂德，不要搞被窝里斗。谢谢朋友们！
去仓库拿磁带,306445895,,卧槽？B站有比这播放量高的吗？有望破亿
平仄耶,123546456,你看nm呢,1亿预定 把我顶上去！！！
对家拆家在天堂,383798465,金珉奎后妈 同担轻点骂,我吐了呀 能不能别刷一个亿了 有病
thecoma,478995798,,md，弹幕都被一周年刷了，没内味了啊，刷个屁刷
脆脆鲨desu,31046432,如果你问我the gents和Female toilet谁烂，那我只能评论Children's toilet最烂,不会真的有小鬼把这个当成原版了吧
火影忍者手游香焦君,355823750,焰,刷4.4还不如刷默哀
乘风听雨_,456386297,一个憨批,个人认为真正优秀的镇站之宝是大家广泛认可的，能真正给人一种归属感，而不是仅仅依靠播放量来称王称霸，播放量多一万少一万其视频影响力并没有本质的变化。
妮可今天吃Cherry,47464685,如果我把你拉黑了，不是因为我们意见不和，而是其他原因，你明白吗？,别人都精日精美，这还有精视频的？
官方认证橘朔也,86622869,官方认证平成neta骑士，美食up（指辛味增）,"哔哩哔哩×
盈利盈利√"
--Elsa--,282823912,"I'm never going back, the past is in the past.",不会真有人以为刷干掉念诗是在引战吧?不会吧不会吧不会吧不会吧?
甘橘喊你回家吃饭,335206955,相聚分离 人间常事,"楼下的大家，戾气不要太重了，这两个作品我都喜欢，我也觉得和我一样的人应该不少，大家没必要因为到底是原创还是搬运撕。我理解老牌小破站用户的情结，也理解看新宝岛的大家。大家都和和气气
的不好吗[2233娘_卖萌]"
见过雪天的彩虹嘛,121735942,中二病+话痨晚期患者，无法治疗已经不需要医生,这最近是怎么了，在家呆时间太长了大家都不和谐了吗？怎么现在到处刷超过超过什么的，都是带来快乐的作品明明都不相上下非要争第一第二吗？
葛洛卡大主教,302187847,做一些搞笑的视频,影流5000w了[doge]
泰塔斯,16392335,Furry，特摄（奥，骑士，战队），粥粥壬，御主（现在只是云FGO剧情），炉石，魔圆等等,现在提到新宝岛小鬼会联想到这nt玩意
冰上的妖精-琪露诺,252959442,一个喜爱东方Project和电脑DIY的普通人,就算成为破战播放量第一又能怎么样呢 哎 可能二刺螈在破站不受人待见了吧 新宝岛能成为播放量第一  感觉 少了点什么 你要说改革春风播放第一我同意 但是 。。。。。。。。。 反正我的新宝岛已经被毁了 哪个久等了的时代应该没了
无敌空间工程,225541291,,那些刷武汉的赶快把你们的家产捐过去。
Blemishine丶,73465421,所谓骑士！就是照亮这片大地的崇高者！,"关于为什么原版视频的人气高不过蹭热度的垃圾二创
最大的原因不是什么“舞没加减乘除魔性”，而是猛男版的投稿刚好赶上了啤站新宝岛连续削除。

原本播放量超高的最早的新宝岛视频因为阿B没有版权而被削除，不然的话就没有猛男版什么事了

还有某些猛男小鬼的神奇理论“是猛男版带火了新宝岛”
新宝岛本身就有一定热度，再因为某位inm民的生草发言“遭到股间强打的人很容易跳出新宝岛的舞步”和一个作死青年玩股间强打跳出了和新宝岛完全一致的舞步，这个mv和曲子惨遭迫害，热度暴增，和蹭热度二创毫无任何关联
陈述完毕——转载至B站用户"
泉此方方方方方方方,287755015,白嫖 绝对 正义（,看了看这个，再看看现在的舞蹈区，呕（吐的是现在的舞蹈区）
挺逗的幽幽,43978089,其实我也是奶淇琳,为什么总有人认为这是原版，真正的原版评论还很多人刷没内味？没灵魂？你懂什么？
欧西给米诺,72950838,,这↑里↓就是猛男小鬼的出生地了
嘉然今天恰cr,275593426,……,猛♂男♂版♂新♂宝♂岛太哲♂学了吧，原版是什么东西，没内味（确信）
wzrkkll,7226855,,我♂事♂银梦♂小♂鬼，我♂来♂看猛♂♂♂♂♂男了
要做一个热爱生活的人,259505905,,"新宝岛的历史：
15年，首次开发一个岛屿叫新宝岛。
17年（或18年），inm民大量入侵，变得很臭
19年上半年，花粥开发了一个岛屿叫何苦来哉，但何苦来哉开发得像新宝岛，因此这岛被人diss
19年下半年，猛男小鬼的入侵，把这个岛屿变得更肮脏，变得更臭，已经变成殖民地。现在治理这"
是板栗惹,7839021,,能不能不要发与视频无关的弹幕，就像那些几几几寝室长参见，你是真的无聊，大家来看视频就是来看你这种弹幕的？还有什么3000w助攻，搞得好像你就是那最重要的稻草一样，大家都得来看看你，是吧？b站弹幕就是被你们这些发与视频无关弹幕带节奏的人搞臭的，一打开全是这种，我都不想开弹幕了，带节奏和跟节奏真的有意思？[2233娘_喝水]
treejimi,2220711,...,大概听到新宝岛都会想起猛男版的吧...坏时代来临了[无语]
临江秋月,1506435,,在这里刷国庆不知道是在搞什么，爱国不是这样爱的，相关视频去刷不好跑这来
牧濑红莉栖Vv_,22078977,El Psy Congroo,播放量2000w 其实只有2w个人看过 每个人1000遍
斯忒诺桑,29010214,动态区UP/随性搬运/渣P图，FGO/什么juan都混/欧美眷本命霉果 韩娟本命红贝贝&本月少女,"不识原版舞，只认六猛男
什么翻跳新宝岛我还以为是mv结果是这玩意
我还好奇新宝岛舞怎么又开始火了结果什么舞全是这个东西
傻了都"
筱宫不熬夜,228388254,臭听术的,我服了，在社团群里面推荐大家晚会表演新宝岛……结果我被大家diss。澄清之后才发现大家都以为新宝岛就是这个猛男版………因为这个视频，多了太多太多不了解新宝岛的小鬼了……
黑猫kuroneco,130215862,猫厨一只,似乎见证了一个新的作品风评被害的全过程。。。
蒸点馒头,493333144,,先来一个1.1亿小目标。
祠晏,520956011,夭之沃沃，乐子之无知,不是天天有人在看，是每小时都有人在看[热词系列_知识增加]
低调de爱德卡,2112740433,诗人已死，死而后生。,关于我们班要跳这个舞班主任还非常认真地教大家怎么跳新宝岛这回事
铭铭不在-_-,14802528,我想看动漫,比本人投的稿更加多人看，哈哈
马德里海边的羱羊,255946769,,太厉害了，1.3亿
mafot,431091377,我的小徐,新的一年当然要看新宝岛啦[羞羞]
稽将,434251269,"请输入新个性签名
请输入新签名
请输入签名
请签名
签名",我身体出问题了，我12点整睡不着，头痛，狂吐不止，艹，吐完晕晕乎乎睡觉，二点半又难受的醒了，把胃酸吐了出来，然后根本睡不着，脑袋翻江倒海一般难受，硬生生撑到四点半我把胃里所有东西给吐出来了，满嘴苦涩，还干吐，我真的是整个人都傻了，不准备睡觉了，只求给我个好法子止吐[大哭]真的好难受，可是天还没亮，特来永久有人区江湖救急啊
北境星辰,512039480,呐，你现在是什么心情,超过赵本山了！[热词系列_知识增加]
你是一个一个一个元芳,39082884,明熹宗的确入土了,猛男小鬼真是毒瘤
椰羊__,288239457,这个人不懒，就是懒得写,这79个人别看了，早点睡吧[doge]
花开富贵_Official,108135326,,"很抱歉打断大家的浏览，希望路过的朋友们能关注一下我的朋友，能帮转发一下更好，我都放主页了。我朋友急需帮助，谢谢大家了

我是谢陈奇，躺在病床上的是我的未婚妻子胡起娟，今年23岁，家住河南省固始县分水亭乡陈大庙村。1月19日那天起娟意外遭遇车祸被120急救送到医院后，医生说诊断为创伤性休克，多处损伤，右肺挫伤，I型呼吸衰竭，创伤性蛛网膜下腔出血，创伤性颅内积气，额骨骨折，颅底骨折等多种疾病，医生告知起娟病危需要尽快治疗，直到现在还在重症监护室进行治疗，每天的费用要一万多块钱，要住多久医生也无法确定。我们得知这个消息后真的犹如五雷轰顶，巨大的医疗费用实在是无力承担，每次看到躺在病床上的她，就在想为什么灾难降临在她的身上，我不想就这样让她离开这个家庭，离开这个美好的世界，我们整个天空现在都成了一片黑暗，我现在把所有的希望放在这里.

朋友们如果有意愿帮忙，可以联系我。谢谢大家了，如果大家能帮忙转发一下就更好了，感激不尽.[保佑][保佑]"
寒烬v炎霜,455892633,我很神秘,大家别刷无意义的弹幕，以前看见过的很多很有趣的弹幕都被挤掉了[大哭]
执斧の河神,356825360,,明天跳这个，陌生人给点鼓励
62823695438_bili,415519386,,点开评论 最近的评论的时间单位永远都是“分钟” 从未见过“xx小时前”[吃瓜]
23k不太纯,1549043062,,2021年10月17日还有人在看吗？
中裕成咯,558832652,,陌生人，你又在看鬼畜，休息一下吧，睡个觉好不好[doge]
香脆热狗,34093088,人与人之间为何不能多一点友善呢,我19年9.25的评论被点赞了，究极刨坟
Tony馬宝,29152298,         成年人的默契就是不问为什么。,怎么找到我19年评论的@至络
晚霞的眼睛C,515511021,,谢谢你，@至络 ，你是怎么做到四小时前到两分钟前都在帮我点赞的[吃瓜]
看番真是太爽了,508420256,,"0：01六芒星阵
0：09天人之姿
0：14众神归位
0：15上下打点
0：31荷官发牌
0：39仙人指路
0：46狗熊蹭树
0：52宴请八方
1：01战术撩发
1：03故技重施
1：09一睹芳容
1：14梅开二度
1：16光翼展开
1：19物业敲门"
Loma_X,424405765,你没那么重要,@至络 老哥你真闲
艺术馆遗留物,548317146,,@至络 雅鹿，第几次了，去休息一下好不好
高质量龟乌,695598607,感觉手法不如耀阳,我来考古了，不知道有没有人能看见[doge]
缓冲罐头鲸,338667421,,[热词系列_仙人指路]
在哔站里游荡的幽灵,636756264,,@至络 你也给我点赞了，谢谢
井浦基子,388259603,うらめしや～,@至络 至络你又在刷赞哦，休息一下吧，做个视频好不好[doge][脱单doge]
想早退休四十年,144755070,咕咕咕咕咕咕,@至络 不愧是你，我好几条评论都被你挖出来了
可怜弱小的我,343541870,,感觉可以破2亿[脱单doge]
撤烁美食家,567951578,我真帅,为什么要点按时间排序[微笑]，大帅比
