name,id,sign,comment
冰火大恶龙,505246903,时刻警醒自己不该成为怎样的人。,"视频的最后一句，项羽呢？
千百年来这一直有人在争议，当年在乌江旁边究竟有没有自刎的传奇，项羽是否活了下来？
可不可否认的是，项羽的形象早足以与刘邦匹敌甚至更胜一筹，甚至有人分析项羽的后人混入了大汉王朝。
不论如何，不论上述之事是否为空谈，项羽的精神早已长存，成为我们中国人的精神与徽章。在这部电影中有一个有点恐怖的镜头，最后黄四郎安然无恙的出现在火车上，且不论黄四郎代表的是人之恶，也许正是导演组对当年乌江旁边的一种思考吧？毕竟，这部电影中并没有真正的赢家。"
鵺巫女,393402549,,"＠浙江大学 
翻译翻译，什么叫留校察看？"
千采笺,33948897,我对人类和社会走向的悲观是真的，对这世界上一草一木的热爱也是真的。,不必等牧之，你就是牧之。
开口以为是西塘,405701118,,看到那凉粉那段，我又想到了网上的杠精，非得是我把肚子破开才能证明我吃了一碗吗？那些杠精咋就那么能杠
我叫布鲁克,45477228,活着真是太好了,这种质量的作品才配这个播放量和热搜
阿正-Official,400366635,是个作豚,"我喜欢的up
我喜欢的电影
这里是天堂吗？[tv_目瞪口呆]"
年度大会员到期就离开,334732010,阿帕茶给小陈满上,弹幕这么不一样了，少了好多高级弹幕，快乐没了一半
剑斩-,92990095,,都几年了，还有二百八十六人跟我一样起看呢[doge]
Soul-空白,44666145,伊菲兰德，向深渊进发！,唉，这东西什么时候都不过时，甚至越来越贴近现实
云山re,36732574,寸土恰似须弥,如果这个破亿的话，那将会是第一条破亿的鬼畜视频，是很具有代表意义的
犯了怠惰之罪,500573318,,人们不愿相信穷人衣着干净，反到愿意相信穷人邋里邋遢的
皮卡皮卡丘hh,8017972,,虽然麻子走了，百姓想要变成黄四郎，但是公平的种子种下了，会有更多的麻子出现，循环反复，最后就会都变成这样的思想了[doge]
一樹柠檬,346777289,恰柠檬,今天现在凌晨十二点都还有387人在看[doge]经典永流传了属于是
我是蓝同志,1708597783,,"6000万人看了一遍(Ⅹ)
60人看了100万遍(√)[doge][doge][doge]"
nnorml1,179903931,,"弹幕保护关掉，打开无限弹幕密度，一切好像回到了两年前
变的是内容，那些表现形式，原来真的没变。"
bili_21303017144,501713782,,砸了！砸了！你们！那么多人当着up主的的面白嫖！我都知道点个赞呢！哪怕投个币呢？！投点！花不了多少！哪怕收个藏呢？哪怕过会儿再取消也行啊！还说让人家up主念你们的好！呸！恶心啊！恶心！恶心啊！Rua！恶心！呸！太恶心了！
Van祖贤,1458761,一个做梦都能梦到鬼畜片段的人。,我已经12小时没有打开这个视频了，但脑子里一直在单曲循环。请问大家这种情况还有救吗？
鲲姐好美,1311861030,我很神秘，什么都没有写,抱歉打断一下各位，QQ音乐里又一个叫打工战士的，盗了很多的鬼畜视频，有枪弹轨迹的，以及这个视频的音频，而且还要收费，跟他讲理，他把你辱骂拉黑
活跃的小鲤鱼,402892391,极端反日,QQ音乐已盗
往昔时光QwQ,490009581,,"兄弟们
去上学!
老师来了，家长太平了！
老师来了，作业就没了！
来学校我只干三件事
写作业，交作业，还是TMD写作业
拿起笔，拿起笔，写一个一日千里
写一个虎虎生风，虎虎生风
写一个恍如隔世
霸气外露！写球！
不急，不急，跟作业耍耍
三天之内写它个完
鄙人课代表检查我们作业
我们不能站着被训
一就是一，二就是二
你不是欺负老实人吗
课代表让你教作业，就是—
项羽请刘邦啊
班长啊，班长啊
就是装糊涂的天才
五科作业马上送来！
我的脑子只想和作业腿对半开  
大风起兮云飞扬
安得猛士兮走四方
作业无情侠胆柔肠
笔在手，就给我
写四方！
bgm起（阿门）
你想不交作业！
开学之后一定给你个大嘴巴子
翻译翻译什么叫没写完作业
翻译出来给我听什么叫没写完作业
翻译tmd什么叫没写完作业
翻译出来给我听什么叫惊喜
惊喜就是三天后我写完作业"
扯果果,77486112,,我来破站只为了三件事，白嫖、白嫖、还是TMD白嫖[妙啊]
寒松明月语,470937816,,为啥我看了十来遍还想看啊[囧]
今晚咖啡馆等你,694513360,记得关注哦,我跳预言家，国庆假日结束破6000万[doge]（10月7日）
容平秋,485314484,,"很多人不明白他的能力和水平到底有多强。
那个时代，“中国遇到了数千年未有之强敌，中国处在三千年未有之大变局”，这个论断是晚清名臣李鸿章提出来的，康有为、谭嗣同、袁世凯都是如此认为，但是都无能为力，强如左宗棠等等也最多收复新疆。
在所有领域作为业余爱好他都玩成了宗师级别的，古往今来只他一人。
他还演绎了一个最离奇的榜样就是，正直坦荡光明磊落的做事是可以成功的，前提是你能力定力足够强大。
经历的挫折和冤枉多得不可计数，几十次起起落落，他居然没有任何怨言和情绪，坦然接受，不另立山头不对抗辩解，祖坟被挖了亲人被杀了都毫不动摇。
凡他反对过的东西他自己一生都没有触碰过，胸怀就像他的诗词一样宽广，过不留痕。
同时一些看起来矛盾但是又必须存在的东西在他身上进行了近乎完美和辩证的演绎。
立一志向，终生不背叛。一生三个不谈，不谈钱，不谈女人，不谈琐事。而三立，立功、立德、立言，一辈子都在面对死亡却毫发无伤。带兵打仗不发军饷，不封官不许愿人不跑还要打胜仗，你仔细品。
可以对比同时代的土耳其国父凯穆尔，领土丢了百分之八十，两代之后被翻盘。印度的甘地也是任人摆布，国土分为几块。
M赤手空拳没有一点筹码去苏联谈判居然满载而归，玩一点平衡战略就扭转了局面，大智慧叫人目瞪口呆。
蒋是等靠要，威逼利诱。他是没有条件创造条件，你给就给，不给我不稀罕自己干，没有任何人能够要挟他。时机不成熟时静若处子，时机到了则牢牢把握住主动权，从不被别人牵着鼻子走。俄罗斯人斗了三百年才弄到一个不冻港，莫名其妙就丢了，碰到狠人了，不是他国土起码少一半。
他一辈子就是打的最烂的牌，乃至连牌都没有，但是他用最烂的牌碾压了所有的敌人，其中包括蓝星有史以来最强大的军事联合体（侵朝17国联合国军）。选边站卸下了所有恶债和历史包袱，引进了完整的工业体系基础，划分三个世界被抬进五常，完成了由棋子变棋手的华丽转身。
在最艰苦的情况下还实现了思想输出，转守为攻先把敌人内部搞到天翻地覆。所以后来亚非拉美国等等领导人才会排队来北京看他，他颠覆了有史以来人们对力量的认知和玩法。"
星-未,1332501450,,5353.9万播放，还在看哔哩哔哩？该刷五三了！[doge]
玖灬狸,595521250,该账号封禁中,QQ音乐的有个人直接搬去还收费我吐了
嗑书的阿冉叔,693450094,好好学习，天天向上。合作联系：keshudeAPPPPshu,百听不厌每日亿遍
巨嬰劉大爺,111255464,悲喜自渡，冷暖自知,砸了！砸了！你们！那么多人当着up主的的面白嫖！我都知道点个赞呢！哪怕投个币呢？！投点！花不了多少！哪怕收个藏呢？哪怕过会儿再取消也行啊！还说让人家up主念你们的好！呸！恶心啊！恶心！恶心啊！Rua！恶心！呸！太恶心了！
佚名hustler,208178994,树不要皮，必死无疑，人不要脸，天下无敌。对吗？想来是对的。,一年过去了，现在还有1000多人同时观看。
伊卡洛斯戴斯kei,130321367,,兄弟们，我又来刷了，4次以上的来集合
看到我请催我去更小说,13970873,我要为自己写故事,这个视频比让子弹飞原版还多三万播放 就离谱 哈哈哈哈
XTEMPORANEOUS,386433997,,什么破视频，每次看见都忍不住点进来循环两遍[囧]
high酱-,15140541,"最是人间留不住


jx3dy107adcc",高考前没感循环。考完了我又回来刷了
小染倾城,229074453,"痴迷生物de摸鱼画手
约稿请私信 粉丝有优惠～
围脖&老福特同名",这电影虽然特效一般，但是演技和内核是当代大部分大陆电影做不到的[支持]
SABERHUKE,435968004,,现在氛围已经躁动起来了
乘风成风,22823703,,蚂蚁暂缓上市，真应了那句“敢杀我的马”[OK]
余生临渊,302442159,,"第一次看：这啥玩意，还有那么多播放量
第十次看：嗯？大风起兮云飞扬～安得猛士兮走四方～
第N次看：哈哈哈哈哈哈哈哈哈哈哈哈[doge]"
艾达王阿姨,343992519,活到2045,我觉得这和改革春风吹满地一个水准，声音原本的音色还在的同时实现变音。其他的鬼畜，变音后，原来的音色就全部消失了，就像机器人唱歌一样。
MedusaRider,151268683,zzzzzzzzzzz,资作恶的时候，是连马都可以不要的[吃瓜]
苦酸橙,59457081,人生就像吃橙子有苦的也有酸甜的,"其实各方都能从《让子弹飞》中看到自己想要的东西
左派：张麻子真伟大，我要继承他的事业
自由派：最后大部分人变了初心所以不要对人性抱有太大期望
精资：黄四郎真厉害，我如果给他说话一定能得到不少利益
人民富豪：鹅城的的百姓就是软弱
中立派：汤师爷最后就是屁股挂到树上也没失败所以他才是最厉害的
普通人：姜文拍的真好看！"
哼儿哈儿灬,316320707,.,发链接的全部举报[翻白眼]，要搞自己弄个视频专栏下面一起发链接去谁管你[无语]
Monster爱吃肉,20812684,无能学习,十年前还是初中生在电影院的第二排看了《让子弹飞》，当时觉得太好看了，好看得很震撼。但是这么多年没有二刷也没看过影评。up做的太棒了，编曲也好听；看了评论区才知道原来我眼中的商业大片还有那么多深意（但我不愿去想）。结合2020，我觉得也许我应该读一读政治，小时候觉得政治代表肮脏，现在不能再那样简单的想问题了。虽然还是太复杂了…… 回忆一下，我依旧觉得《让子弹飞》拍得特别好。
榴莲奶粒,119687286,,"老六不明白现代诉讼里面的谁指控谁举证的原则，而且证据效力上证人证言弱于物证。放现在主要需要凉粉拿出物证说明老六吃了两碗粉。而且胡万和武智冲这种不是法定代理人的，需要相对人委托才能履行辩护。还是社会主义好啊，法制健全。
剧情上安排在讲茶大堂，目的也是为了削弱张麻子打人的强制力，不然放在县衙主场，主动权还在张麻子手里。"
66613665,431267609,,网易云搜索：哭泣之瞳。选择用户那一栏，点进去。然后找到这个视频，把他举报了。他的作者的水印去了，换成自己的水印，太恶心。兄弟们，顺手的举报一下，好久没有这么喜欢一个鬼畜视频了，拜托拜托。
二位一位,89872925,生者为过客，死者为归人。,"我知道你在找什么，你也知道我想说什么。
我就算什么都不说，你也知道我要说什么。
历史的风，会吹散一切乌云。"
啪叽哭不出来,456362960,不要关注我！！！,我真的老了，终于到了让子弹飞也需要科普的这一天啊…
Asrhan丶,226326403,(●—●),没有人相信一个麻匪的名字叫张牧之，他们只觉得那个麻匪脸上应该有麻子
伽马biu,30535110,外向的孤独患者有何不可,大风起兮云飞扬 那一段调音真的是绝了
Maroon5__,13142917,It's holding on through the road's long.,让子弹飞，值得看很多遍的经典。每个人，每个群体的人的台词和动作都值得琢磨，汤黄张的表情、动作，武举人，胡万，卖凉粉的，城中百姓，其他5个兄弟，花姐……特别是汤师爷，把虚伪演出了花，第一次看很多地方都不明所以，越看越有味道，太赞了
洛水天山唯有依,107490381,机械的心率带动血肉的共鸣！,全世界无产者，联合起来！
大橘子香蕉,65992541,,一般人不三刷都不知道里面骂了多少人
知识的搬运工轲轲,506992062,"坚持过好每一天
愿越来越多的人关注和学习传统文化、交流
",绝了回回点开都是200+，这反应了看视频的什么心理呢[脱单doge][脱单doge][doge][doge]
大橘子香蕉,65992541,,一般人不三刷都不知道里面骂了多少人
知识的搬运工轲轲,506992062,"坚持过好每一天
愿越来越多的人关注和学习传统文化、交流
",绝了回回点开都是200+，这反应了看视频的什么心理呢[脱单doge][脱单doge][doge][doge]
宝贝咱不生气了昂,434959494,,这鬼畜太经典了，感觉自从这个鬼畜开始，大家就不断研读电影正片[doge]
