name,id,sign,comment
三二二是14号啊OuO,492082263,正在努力成为法治之光~~~,02：45 想哭是怎么回事[难过]
小林直呼内行,582419075,,"哥穿着复古西装  拿着手杖  弹著魔法乐章
漫步走在  莎玛丽丹  被岁月  翻新的时光
望不到边界的帝国　用音符筑成的王座
我用琴键穿梭　1920错过的不朽

啊　偏执是那马格利特　被我变出的苹果
超现实的是我　还是他原本想画的小丑
不是烟斗的烟斗   脸上的鸽子没有飞走
请你记得　他是个画家　不是　什么调酒

达利翘胡是谁给他的思索　弯了汤匙借你灵感不用还我
融化的是牆上时钟还是乳酪　龙虾电话那头你都不回我

浪荡是世俗画作里最自由不拘的水墨
花都优雅的双腿是这宇宙笔下的一抹
飘洋过海的乡愁种在一无所有的温柔
寂寞的枝头才能长出　常玉要的花朵

小船静静往返　马谛斯的海岸
星空下的夜晚　交给梵谷点燃
梦美的太短暂　孟克桥上呐喊
这世上的热闹　出自孤单

花园流淌的阳光　空气摇晃着花香
我请莫内帮个忙　能不能来张自画像
大师眺望著远方　研究色彩的形状
突然回头要我说说我对我自己的印象

世代的狂　音乐的王　万物臣服在我乐章
路还在闯　我还在创　指尖的旋律在渴望
世代的狂　音乐的王　我想我不需要画框
它框不住　琴键的速度　我的音符　全部是未来艺术

日出在印象的港口来回　光线唤醒了睡著的花叶
草地正为一场小雨欢悦　我们彼此深爱这个世界
停在康桥上的那隻蝴蝶　飞往午夜河畔的翡冷翠
遗憾被偶然藏在了诗页　是微笑都透不进的世界

巴黎的鳞爪　感伤的文法　要用音乐翻阅
晚风的灯下　旅人的花茶　我换成了咖啡
之后他就　爱上了苦涩这个复杂词汇
因为这才是挥手　向云彩道别的滋味

小船静静往返　马谛斯的海岸
星空下的夜晚　交给梵谷点燃
梦美的太短暂　孟克桥上呐喊
这世上的热闹　出自孤单"
周杰伦最伟大的作品丶,67196766,好景不长云遮月,周杰伦！无与伦比！
枫影wander,535126999,,这首歌没一定文化底蕴是听不懂的，大众的鉴赏水平这些年其实是在退步的，太多人只听够不够洗脑而不去探究乐曲内在的美
游戏沙漠爱冲浪,15134911,Freddie Mercury,听完所有的，个人感觉这首在新专一枝独秀，其他要么是唱的差点意思，要么是编曲差点意思
睡不醒的火锅,4662285,,好听不好听都是个人观点，既然发了这首歌就要允许不同观点的表达，但是认为说好听的人都是“吹”，不好听还不让说，或者认为说不好听的人都在“黑”，这么好听还不让人叫好，就是钻牛角尖了，如果你自己都包容不下另一种观点，那么有什么立场让持另一种观点的人包容你的观点呢？
ANSWERS-答案,1000184014,,一个月过去了还有800人在看
浮华一缕丶,47277253,,觉得难听且听不来的朋友们真的不要勉强你们自己进来听，也不用忍着难受跑来评论区评论和给主场的歌迷朋友们评论找难受，真的谢谢了！听不来你们真的可以直接退出划走，没必要留下伤人的话和自己为是的评论。不评论没人会当你来过这里的，谢谢了！如果非要主场对线的话我可不会搭理你们，来一个我就拉黑举办一条龙。[调皮][调皮][调皮]
红颜如霜发如雪,497044970,,周杰伦真是下滑好严重啊，嗓音不如以前，各方面都不以前，以前能甩别人100条街，现在拉了，只能甩99条了
AeoAe0,30130682,,"写的歌词要足够精致，因为那些人从不细想背后的道理。
旋律和以前作品有一点相似之处就会被定义是炒旧饭。
新歌不符合他们的期待他们会说周郎才尽。
高音不能用假声，否则有人会嘲你嗓子不如从前....十二年过去了，只能说做超人真的好难"
一只会吃猫de鱼,444657610,"呐呐呐呐呐(封号斗罗
闲鱼一条
咕咕咕咕
啥都做",不想听的慢走不送[吃瓜]
傻猹不傻-,40102470,only miss the sun when it starts to snow,有些人属于是自发自删敢做不敢当啊[嗑瓜子]
中下贫民酱,477723285,,明知道会被喷，但还是想真诚地表达一下观点：人到中年，功成名就，中规中矩， 情怀之作吧。
晚秋乘舟,281333231,花切ing,"纯手打[tv_doge]送给在场跟不上词的jay迷朋友
哥穿着复古西装
拿着手杖弹着魔法乐章
漫步走在玛莎丽丹 被岁月翻新的时光
望不到边界的帝国
用音符筑成的王座
我用琴键穿梭1920错过的不朽
啊 偏执是那玛格利特
被我变出的苹果
超现实的是我
还是他原本想画的小丑
不是烟斗的烟斗
脸上的鸽子没有飞走
请你记得
他是个画家不是什么调酒
达利翘胡是谁给他的思索
弯了汤匙借你灵感不用还我
融化的是墙上时钟还是乳酪
龙虾电话那头你都不回我
浪荡是世俗画作里最自由不拘的水墨
花都优雅的双腿是这宇宙笔下的一抹
飘洋过海的乡愁种在一无所有的温柔
寂寞的枝头才能长出常玉要的花朵
小船静静往返
马谛斯的海岸
星空下的夜晚
交给梵谷点燃
梦美的太短暂
孟克桥上呐喊
这世上的热闹
出自孤单

花园流淌的阳光
空气摇晃着花香
我请莫内帮个忙
能不能来张自画像
大师眺望着远方
研究色彩的形状
突然回头要我说说
我对自己的形象
世代的狂
音乐的王
万物臣服在我乐章
路还在闯
我还在创
指尖的旋律在渴望
世代的狂
音乐的王
我想我不需要画框
他框不住琴键的速度
我的音符全都是未来艺术
日出在印象的港口来回
光线唤醒了睡着的花叶
草地正为一场小雨欢悦
我们彼此深爱这个世界
停在康桥上的那只蝴蝶
飞往午夜河畔的翡冷翠
遗憾被偶然藏在了诗页
是微笑都透不进的世界
巴黎的鳞爪
感伤的文法
要用音乐翻阅
晚风的灯光下
旅人的花茶
我换成了咖啡
之后他就
爱上了苦涩这个复杂词汇
因为这才是挥手
向云彩道别的滋味
小船静静往返
马谛斯的海岸
星空下的夜晚
交给梵谷点燃
梦美的太短暂
孟克桥上呐喊
这世上的热闹
出自孤单"
-蜂蜜柚恩茶-,477087507,柚最强，柚不灭,之前正常的弹幕都被这群刷关闭特效的挤没了
Jaymyboy,1236173396,,大家有空的话去微博帮个忙，不能让杰伦再被全网黑一次[抱拳]
兀大星数星星,1740613914,,我弟弟说：周杰伦的歌不好听，不久后我便成为了独生子[doge]
bili_41664782202,1271550992,,周杰伦的歌一般
夏洛克博士,308884323,,听完《最伟大的作品》，额，一般般。再听其他新歌，额，我还是听《最伟大的作品》吧[辣眼睛]
想名称真难,317070348,好好吃饭,嗓子和以前已经有很明显的差别了
晓北Helos,524020467,,"呀，居然有人的新专辑敢叫最伟大的作品，让我看看是谁这么嚣张 
（看过后），哦，原来是周董，打扰了[呲牙]
 （内心os，他没叫《最屌的作品》已经不错了）[辣眼睛]"
起昵称这种事,246907860,,突然觉得好听怎么办？
独行族妖侠-蛮吉,2017438630,,我去，现在还有8000+的人在看
柠汐丶,7835929,嘛......,"我只知道杰伦的音乐基本都是这样
刚开始时候骂的越狠
时间会证明是杰伦太超前以及作品太优秀"
实像塑师意悉多,1168541619,想一生活在自己的世界里的废物,"这首歌更像是一种宣誓
已经半只脚踏出流行圈了
周杰伦在讲述自己对艺术，哲学，自我的探索历程

恭喜周杰伦由音乐人正式步入艺术家领域
说的不是那种混资历的老艺术家，
说的是真正的艺术家，注定名垂青史的那种"
孤笙默GUMO,1373155461,永远的热血文艺少女 ,还有1.1万[哦呼]，但凡热度分我千分之一，我这种底层up都不至于混得那么惨[大哭]
即将拥有人鱼线的Gdz,383990880,,那个，陌生人，我能耽误你两分钟吗？这件事说起来挺不好意思的，长那么大从来没有过过生日，今天是2022年七月九日，不是我生日，我就是想耽误你两分钟
霸气之王123d,1332606261,,你估计只是一个情歌党七里香花海晴天之类的你觉得好听，口味不一样，快歌党你就会知道这首歌牛逼之处
八神太丨,13794163,无限大な梦のあとの 何もない世の中じゃ，15年入站，一个臭打游戏，上班爱摸鱼的B站某用户罢了，乖离MA，YYDS，我永远喜欢乖离MA.JPG,说这首歌一般的，可能你们都听惯了周氏情歌、中国风，很少听他的古典风吧，不过跟他以前的夜的第七章、以父之名、止战之殇之类的比，确实有那么点，不过也够优秀了，毕竟只拿周杰伦比周杰伦以前[doge]
KyaruCat,346625576,难受呜呜呜,安倍说他这辈子只要能听到7.15新专辑所有歌曲就死而无憾了[大哭][大哭][大哭][喜极而泣][doge]
世界末日_,43974820,你在偷偷关注我吗？,很喜欢杰伦一直坚持融合古典乐和现代乐的态度。这首歌确实做到了不是去融入现在的潮流，而是坚持自己去开创潮流。很挑听众的一首歌，舍弃了一些传唱度，但我相信十几年后，这首歌会是一杯值得去回味的老酒。个人拙见，不喜勿杠。[奶茶干杯]
我超勇的哦啦,475756159,,黑皮还在黑，改变得了周董华语第一的事实嘛？
云风铃Rose,228071873,愿岁月平安喜乐静好 ，万事顺遂无忧情长,怎么说呢？水平确实下降了，填词确实水了点，但如果你觉得旋律很难听甚至很奇怪的话那就证明你确实是被内地的狗屎华语流行给祸害了，说句直接的，难听的，大众根本就不配听优秀的音乐，因为高雅总是脱俗的，不针对任何人，有一点艺术修养的就不会来喷我，欢迎对号入座。
Robin哔哔哩哩,454248510,TELL THE TRUTH,有一说一，感觉浑然一体，一件艺术品+
m78首席帅哥,1172637964,,你说周杰伦请郎朗来是不是为了显瘦
木-白喵,206840447,高二了，加油鸭！,"第一次听有点小小的落差感，没有想象中那么惊艳。前奏很好听确实，但是中间段大部分都是rap，感觉我的审美有些被时代拖累了[笑哭]
但是听多几次越听越上头，只能说这就是周董的歌的魅力，经久不衰源远流长，“哥不在江湖许久，但江湖都是哥的传说”。若要我评华语乐坛第一人，除了周董，我很难想象能有第二个人能胜任这一头衔。而这，也正正是周董的狂，能写出这首歌的才华横溢（里面歌词和场景很有意思，不是现在很多古风那种辞藻流于表面，值得细品）。"
李发财财财财财,393545214,记录所有美好时刻,我觉得很好听啊，怎么看到好多人唱衰呢
睡神附体J,669858693,,说拉了的就跟前些年说周郎才尽的一样
终于过关,672726885,,"晚上好，恒总，赵总,钱总,孙总,李总,周总,吴总,刘总，郑总,王总,冯总,陈总,褚总,卫总,蒋总,沈总,韩总,杨总,朱总,秦总,尤总,许总,何总,吕总,施总,张总,孔总,曹总,严总,华总,金总,魏总,陶总,姜总,戚总,谢总,邹总,喻总,柏总,水总,窦总,章总,云总,苏总,潘总,葛总,奚总,范总,彭总,郎总,鲁总,韦总,昌总,马总,苗总,凤总,花总,方总,俞总,任总,柳总,酆总,鲍总,史总,唐总,费总,廉总,岑总,薛总,雷总,贺总,倪总,汤总,滕总,殷总,罗总，毕总,郝总,邬总,安总,常总,乐总,于总,时总,傅总,皮总,卞总,齐总,康总，伍总,余总,元总,卜总，孟总，祝总，欧阳总，白总，洪总，姬总，丁总，黄总，林总，高总，敖总，黎总，樊总，段总，田总，康总，陆总，郭总，杜总，骆总，姚总，董总，詹总，闫总，崔总，龚总，江总，祝总，上官总，钟总，汪总，叶总，温总，闻总，向总，熊总，戴总，代总，宁总，夏总，蔡总，谭总，袁总，连总，商总，银总，霍总，柴总，肖总，司总，谷总，冉总，胡总，兰总，焦总，凌总，梅总，闸总，游总，易总，伊总，林总，廖总，车总……各位老总我想升级，能点个赞吗"
新新新新新x,404885,想象力使我快乐！给我点个关注吧！商务合作请私信,初听一般，现在感觉后劲满足的[2233娘_大笑]
斯竹JUN,172259019,Wake up and dream.,有没有一种可能，谁都对这首歌有自己的看法，跟年龄无关，喜欢就是喜欢，觉得一般那就是觉得一般，那些张主任自己阅历似乎比别人多一点，就要否认别人的看法还要把自己的观点强加给别人才是不对的呢？
嗨氏丶,13934589,新浪微博：嗨氏 精剪视频在小号：@嗨哥不吃酸萝卜 商务合作邮箱：404433724@qq.com,来了来了，青春又回来了[奶茶干杯]
智能路幛,296833990,二哥抱着拖鞋睡了一晚上。,周董又在下大棋了，我猜很有一部分人可能觉得这首歌古典风太浓了欣赏不来，但我认为再等十年二十年等到音乐教育真正普及时，大众欣赏这首歌将又会是另一番景象吧。
乾乾九思,2087660184,,"曲高而和寡，总是难免。
正如人皆可修身以成尧舜，但人很难通悟以成圣贤。
人皆可游于艺，但《兰亭》《蒙娜丽莎》非大众所能消受；茅台拉菲，普洱龙井，美酒美茶也非常人能通其滋味；纵《诗经》《离骚》，唐诗宋词，能感其美者众，能悟其美者亦寡。
《易经》坤卦六五爻曰:畅于四肢，发于事业，美之至也。
但，审美，有时也是一场战争……
"
黑夜Nyctophilia,18265616,求求你点个赞吧(；へ：)。,不能说是极佳的作品，但是也算是近五年来少有高质量作品了。不过，苛刻一点说，还是不及之前的作品，期待专辑内的其他作品吧。（十五年老粉了）
她比暖阳温柔,516447566,,总觉得哪里很别扭，听起来怪怪的，一点都不自然，跪下来听之后果然好多了
昔日独爱你,345779024,a,我可能是期待太高了，没有黑
小舒哲要开心,642475985,,周董以实力证明rap也不需要夹杂英文跟脏词
想名字纯属浪费时间,628586647,"兼听则明，偏听则暗
改脾气！搞学术！",想说一般的就说一般，想说难听的就说难听，没必要在后面特地加一个怕喷怕网暴什么的，别这样ex人，杰伦的歌迷根本不会在意你们[微笑]
夜楼yellowh,417519763,,听了几遍还是没觉得好听啊[捂脸]
Kotex高洁丝,24268847,本人高洁丝·鼓励高，专为不简单女生打鼓助威！姐妹们关注不迷路~,6年一首歌，一产就是最伟大的作品，掌声送给这位高产鸽王[鼓掌]
keep_a_sea,161859587,,。个人之见，周杰伦把全民（一大部分）艺术审美提高了一个层次，以前像这种似懂非懂的东西都是看过既忘，但是因为是周杰伦，让人去认真听这首歌，让很多人去追寻并了解到里面的艺术气息，了解很多艺术史，就像“我的音符是未来艺术”
土木周工,393030728,我改变不了环境，我只能试图改变自己,不用去和别人争论，时间会证明一切，20年来不一直如此吗[呲牙]
Flipped丶い,412497216,,不知道为什么那么多人说这歌不行的。这首歌蕴含八段旋律，越听越好听越听越回味无穷的那种。个人觉得这歌作词和作曲华丽程度并不输夜七，以父。差距只在编曲上。而且两者风格也不同，这歌论耐听程度也不输前者。
可能是为了学习,439105867,你走也是诗，躺也成文，怎有烟火浊了身。我糟糠也食，五谷也认，跳一场花旦笑捧。,虽然多的说不准，但我现在可以很保证的说杰伦在二十年内不会过时。[藏狐]为什么？因为作为一名05后2020届高二学生，我们班有九成的人喜欢杰伦，有五成的人是粉丝。只需投影仪上一个mv，就可以把整层楼吸引过来。[奶茶干杯]各位大可不必担心
大聪明的梦中情猫,384820207,,说实话不咋地
吟游诗人斯DARLING,18725157,古～～～龙～～～～,"曲名最《伟大的作品》，我认为有四层含义。
一：这首歌是jay出道以来最伟大的作品
二：指mv中穿越回1920年的jay遇见的艺术家所创作的最伟大的作品
三：指这些艺术家本身是造物主创造的最伟大的作品
四：mv中存在一个特殊的身份：朗朗所饰演的神秘人。jay通过莎玛丽丹百货楼的钢琴回到1920年的莎玛丽丹，并由常玉引荐与神秘人会面（这是能间接从mv中得出的信息，神秘人显然是由常玉邀请而来，jay并不认识神秘人），但在jay回到21世纪后，神秘人却拿着手电再一次出现在了jay面前，而这是不合常理的，如果神秘人生活在20世纪，为什么jay会到现代后依然能看到他？如果他生活在21世纪，又为什么出现在1920年？所以我提出一个猜想：神秘人的真实身份是未来的旅客，21世纪对他来说是历史，神秘人抱着和jay同样的目的回到过去，而jay也是他在旅行中要见的角色之一。最伟大的作品第四层含义不在局限于个人，而是将视角转向过去现在和未来；那些在人类历史上留下波澜的人与物，都是对人类而言最伟大的作品。"
国士无双小天才QwQ,1293987218,"我似个鲨手 莫得感情 也莫得钱
","浅浅整理一下：马格丽特，人类之子，1920黄金时代，这不是烟斗，戴圆顶礼帽的男人，达利，记忆的永恒，龙虾电话，常玉，马蒂斯，梵高，孟克，莫奈，徐志摩
勺子梗：达利喜欢在睡觉的时候旁边放一个玻璃杯,再把勺子一端放在玻璃杯边缘, 用手指掐着另一端。当达利进入睡眠的“浅层睡眠”阶段，他的手自然会放松和释放勺子，勺子撞击玻璃杯发出声响把他叫醒，他就会快速把浅层睡眠大脑浮现的神奇现象画出来。
歌词里出现的一些梗搜这些艺术家都能搜到，比如莫奈那段周董魔术变睡莲之类的，就不过多赘述啦"
夏洛克博士,308884323,,"只因你太美 baby 只因你太美 baby
只因你实在是太美 baby 只因你太美 baby
迎面走来的你让我如此蠢蠢欲动
这种感觉我从未有[捂眼]"
尘与曦の恋,498641278,,随时随地有人系列[脱单doge]
FBI熙熙,295717799,点击右上角搜索按钮输入关键词快速找到你想要的视频。如“白噪音”，“国家名”，“驾驶”，“航拍”等等。,专辑主打歌无论词曲确实最牛[脱单doge]
邵大鹅真香,1165657675,我喜欢什么与女无瓜 三无梦女别烦我,有没有一种可能 他写歌用了一周 学变魔术学了六年[脱单doge][doge]
踏实生活的阿瓜,352335947,Work hard & play hard!,好像午夜巴黎的情节哦
你是欧米伽,399539360,,8.11了，还是1000＋[doge]
嫁jay随jay,361130937,,现在还有1000＋同时在看？！
爱露露暴走使徒,636521320,,"最伟大的作品

哥穿着复古西装 

拿着手杖弹着魔法乐章

漫步走在莎玛丽丹 被岁月翻新的时光

望不到边界的帝国

用音符筑成的王座

我用琴键穿梭1920错过的不朽

啊偏执是那马格利特

被我变出的苹果

超现实的是我

还是他原本想画的小丑

不是烟斗的烟斗

脸上的鸽子没有飞走

请你记得

他是个画家不是什么调酒达利翘胡是谁给他的思索

弯了汤匙借你灵感不用还我

融化的是墙上时钟还是乳酪

龙虾电话那头你都不回我

浪荡是世俗画作里最自由不拘的水墨

花都优雅的双腿是这宇宙笔下的一抹

飘洋过海的乡愁种在一无所有的温柔

寂寞的枝头才能长出常玉要的花朵小船静静往返

马谛斯的海岸

星空下的夜晚

交给梵谷点燃

梦美的太短暂

孟克桥上呐喊

这世上的热闹

出自孤单花园流淌的阳光

空气摇晃着花香

我请莫内帮个忙

能不能来张自画像

大师眺望着远方

研究色彩的形状

突然回头要我说说

我对自己的印象世代的狂

音乐的王

万物臣服在我乐章

路还在闯

我还在创

指尖的旋律在渴望

世代的狂

音乐的王

我想我不需要画框

它框不住琴键的速度

我的音符全部是未来艺术日出在印象的港口来回

光线唤醒了睡着的花叶

草地正为一场小雨欢悦

我们彼此深爱这个世界

停在康桥上的那只蝴蝶

飞往午夜河畔的翡冷翠

遗憾被偶然藏着了诗页

是玩笑都透不进的世界巴黎的鳞爪

感伤的文法

要用音乐翻阅

晚风的灯下

旅人的花茶

我换成了咖啡

之后他就

爱上了苦涩这个复杂词汇

因为这才是挥手

向云彩道别的滋味小船静静往返

马谛斯的海岸

星空下的夜晚

交给梵谷点燃

梦美的太短暂

孟克桥上呐喊

这世间的热闹

出自孤单"
我是山哈哥哥,253844702,,我00后啊为什么我知道周杰伦[doge][doge][doge][doge][doge][doge][doge]
夏桐没恰饭,1174650133,,最伟大的作品，最伟大的歌手，最伟大的时代
路影px,456313643,艹,挺好听的，比某些小鲜肉好多了
云胡不喜II单推小晴版,500714104,,一开始听很索然无味，之后越听越上头，就和有魔力一样[笑哭]
暗影杀手妖蛾子,34266254,人生本不可能一凡风顺，如果太顺利人生就不可能绚丽多彩，只有不同的颜色，才能画出的出彩人生！,让华语乐坛再一次蓬荜生辉，华流才是最屌的！
路人王_五,1785161930,"2004年，他说要给她写一首歌
2007年，他写了《我不配》",1000+[哦呼]
AragornArwening,518756815,,8.5还有1000+！
二刺螈滚出毙站,1122475116,你滴二刺螈、快快滴滚出去、明白得干活？,这歌意外的洗脑，这两天老是不自觉的哼副歌[藏狐]我比较喜欢后面一段
surfer_007,240166831,,刚开始听一般，现在感觉还不错，越听越好听
草莓和巧克力的爱情,342575252,,周杰伦这么多年也没啥进步嘛，还是华语乐坛第一[doge][脱单doge]
伊呀啊哈哈哈,384529730,,这首歌真的很耐听[OK]
房间露营,389019530,,最d的作品
好名字都被人取了-,1213891916,,你周董永远是你周董，太好听了啊啊啊啊啊[大哭]
killermax_,517801783,柳智敏 lalisa,快手抖音放过这首吧 求求了
橙咸鱼,476511986,"这一切都是命运石之门的选择！
EL PSY CONGROO",听说听着最伟大的作品入睡能做最伟大的梦哦[调皮]
彭于晏总晏山东分晏,436364875,吃呱群众,不用怀疑。我们的世界里最伟大的作品正是成长的我们自己
鸡蛋只爱白煮的,441598934,加油＾０＾~,越听越好听！！！我真的出不来了！！！
0Nighting0,35900482,,只要这个男人还在，我们华语歌的半片天就不会塌！我们华语歌不输给英语，韩语（当然其他的也不差）但是他的存在证明我们华语歌一样可以很吊！我还记得我上大学那会（海外），杰伦的新歌一出就在国外spotify排名榜排名瞬间第一。而这次新专辑也在纽约广场通知。[星星眼]
篱下浅笙歌-_-,411492638,,时刻都有1000+
燕雪月,296122026,雪亦,后劲真的大
雪と櫻,43849575,偶尔做些没人看的游戏视频。,新出的几首里最好听的一首了，不管是mv还是单纯的音乐感觉可以一直循环。感觉其他几首不是很好（纯个人感觉）
叶恒之星,539584480,没有什么好写的我只是一个俏佳人,你在任何一个时间点开这个视频，全都是2000+，这说明什么？这说明这首歌非常的好听。[doge]
卡梅伦安东尼,481758664,,这歌后劲真大[傲娇]
梦游天姥吟留别_,348030028,保持初心,刚开始听觉得一般般，结果越听越上头，越听越想听。[笑哭]可能经常听杰伦的歌眼光高了[笑哭][笑哭][笑哭]
Threw-water,431687232,别查成分，爷是原批,"哥穿着复古西装 拿着手杖 弹著魔法乐章

漫步走在 莎玛丽丹 被岁月 翻新的时光

望不到边界的帝国　用音符筑成的王座

我用琴键穿梭　1920错过的不朽

啊　偏执是那马格利特　被我变出的苹果

超现实的是我　还是他原本想画的小丑

不是烟斗的烟斗 脸上的鸽子没有飞走

请你记得　他是个画家　不是　什么调酒

达利翘胡是谁给他的思索　弯了汤匙借你灵感不用还我

融化的是墙上时钟还是乳酪　龙虾电话那头你都不回我

浪荡是世俗画作里最自由不拘的水墨

花都优雅的双腿是这宇宙笔下的一抹

飘洋过海的乡愁种在一无所有的温柔

寂寞的枝头才能长出　常玉要的花朵

小船静静往返　马谛斯的海岸

星空下的夜晚　交给梵谷点燃

梦美的太短暂　孟克桥上呐喊

这世上的热闹　出自孤单

花园流淌的阳光　空气摇晃着花香

我请莫内帮个忙　能不能来张自画像

大师眺望著远方　研究色彩的形状

突然回头要我说说我对我自己的印象

世代的狂　音乐的王　万物臣服在我乐章

路还在闯　我还在创　指尖的旋律在渴望

世代的狂　音乐的王　我想我不需要画框

它框不住　琴键的速度　我的音符　全部是未来艺术

日出在印象的港口来回　光线唤醒了睡著的花叶

草地正为一场小雨欢悦　我们彼此深爱这个世界

停在康桥上的那只蝴蝶　飞往午夜河畔的翡冷翠

遗憾被偶然藏在了诗页　是微笑都透不进的世界

巴黎的鳞爪　感伤的文法　要用音乐翻阅

晚风的灯下　旅人的花茶　我换成了咖啡

之后他就　爱上了苦涩这个复杂词汇

因为这才是挥手　向云彩道别的滋味

小船静静往返　马谛斯的海岸

星空下的夜晚　交给梵谷点燃

梦美的太短暂　孟克桥上呐喊

这世上的热闹　出自孤单"
鈴仙優曇華院Official,494042150,腐烂了,114.5收藏（警觉）
宣珏呦,37935355,,第一次听我觉得好难听，但是第二天我又来听了一次，之后就隔三差五一直来听了，总感觉每次能发现新的东西，可能有好几种不同的旋律，还有钢琴独奏，我觉得这歌相当于以前三首歌了
一朵白云云云云云,143173264,"一朵云～
一个梨～
永远纪念着水蜜桃",现在都还有2000+人在线 周杰伦好牛
L1ght_OvO,1748109930,,"哥穿着复古西装 拿着手杖 弹着魔法乐章
漫步走在 莎玛丽丹 被岁月 翻新的时光
望不到边界的帝国　用音符筑成的王座
我用琴键穿梭　1920错过的不朽
啊　偏执是那马格利特　被我变出的苹果
超现实的是我　还是他原本想画的小丑
不是烟斗的烟斗 脸上的鸽子没有飞走
请你记得　他是个画家　不是　什么调酒
达利翘胡是谁给他的思索　弯了汤匙借你灵感不用还我
融化的是墙上时钟还是奶酪　龙虾电话那头你都不回我
浪荡是世俗画作里最自由不拘的水墨
花都优雅的双腿是这宇宙笔下的一抹
飘洋过海的乡愁种在一无所有的温柔
寂寞的枝头才能长出　常玉要的花朵
小船静静往返　马谛斯的海岸
星空下的夜晚　交给梵谷点燃
梦美的太短暂　孟克桥上吶喊
这世上的热闹　出自孤单
花园流淌的阳光　空气摇晃着花香
我请莫内帮个忙　能不能来张自画像
大师眺望着远方　研究色彩的形状
突然回头要我说说我对我自己的印象
世代的狂　音乐的王　万物臣服在我乐章
路还在闯　我还在创　指尖的旋律在渴望
世代的狂　音乐的王　我想我不需要画框
它框不住　琴键的速度　我的音符　全部是未来艺术
日出在印象的港口来回　光线唤醒了睡着的花叶
草地正为一场小雨欢悦　我们彼此深爱这个世界
停在康桥上的那只蝴蝶　飞往午夜河畔的翡冷翠
遗憾被偶然藏在了诗页　是微笑都透不进的世界
巴黎的鳞爪　感伤的文法　要用音乐翻阅
晚风的灯下　旅人的花茶　我换成了咖啡
之后他就　爱上了苦涩这个复杂词汇
因为这才是挥手　向云彩道别的滋味
小船静静往返　马谛斯的海岸
星空下的夜晚　交给梵谷点燃
梦美的太短暂　孟克桥上吶喊
这世上的热闹　出自孤单"
罗伊恩斯,703060769,,感觉我是皇室公主
一路向的钟,37061225,这个人懒死了,2点了还有1000人，不睡觉吗[doge]
起风了の,20478203,,周杰伦还是周杰伦，真不是某些个臭鱼烂虾能比
快乐骑士泽泽,677932296,,半个月了，2000在线
白川太黑了,472975612,,没钱买专辑的我只能在这听了[难过]
白川太黑了,472975612,,没钱买专辑的我只能在这听了[难过]
淹死鱼O,109445747,无,说真心话，感觉比起之前的吊曲一般
86的XT,1942616090,“我从十七楼跳了下去，跌进了我哥的怀抱。”,哥穿着复古西装  拿着手杖弹着魔法乐章  漫步走在莎玛丽丹 被岁月翻新的时光  望不到边界的帝国  用音符筑成的王座  我用琴键穿梭1920错过的不朽  啊 偏执是那马格利特  被我变出的苹果  超现实的是我  还是他原本想画的小丑  不是烟斗的烟斗  脸上的鸽子没有飞走  请你记得  他是个画家不是什么调酒  达利翘胡是谁给他的思索  弯了汤勺借你灵感不用还我  融化的是墙上时钟还是乳酪  龙虾电话那头你都不回我  浪荡是世俗画作里最自由不拘的水墨  花都优雅的双腿是这宇宙笔下的一抹  飘洋过海的乡愁种在一无所有的温柔  寂寞的枝头才能长出常玉要的花朵  小船静静往返  马谛斯的海岸  星空下的夜晚  交给梵谷点燃  梦美的太短暂  孟克桥上呐喊  这世上的热闹  出自孤单  花园流淌的阳光  空气摇晃着花香  我请莫内帮个忙  能不能来张自画像  大师眺望着远方  研究色彩的形状  突然回头要我说说  我对我自己的印象  时代的狂  音乐的王  万物臣服在我乐章  路还在闯  我还在创  指尖的旋律在渴望  世代的狂  音乐的王  我想我不需要画框  它框不住琴键的速度  我的音符全部是未来艺术  日出在印象的港口来回  光线唤醒了睡着的花叶  草地正为一场小雨欢悦  我们彼此深爱这个世界  停在康桥上的那只蝴蝶  飞往午夜河畔的翡冷翠  遗憾被偶然藏在了诗页  是微笑都透不进的世界  巴黎的麟爪  伤感的文法  要用音乐翻阅  晚风的灯下  旅人的花茶  我换成了咖啡  之后他就  爱上了苦涩这个复杂词汇  因为这才是挥手  向云彩道别的滋味  小船静静往返  马谛斯的海岸  星空下的夜晚  交给梵谷点燃  梦美的太短暂  孟克桥上呐喊  这世上的热闹  出自孤单
黑夜汐城,37231937,看什么看啊！没看见过社会人呐？一枪迪士尼           顶级全能型选手，最高杯数7364粉丝群：416827028,这歌越听越好听，一开始满怀期待，听后发现一般，不甘的慢慢的接受平凡，就像人生一样，最终释怀[给心心][给心心][给心心]
蝴蝶寻梦,266919543,本人学生党，视频纯属个人喜欢，记录生活视频,怎么感觉这首歌是很久之前写的，新专辑六首歌，就这首歌声音嗓子感觉没问题，剩下的五首和这首歌多少差点意思
白棘,39829353,我永远喜欢优克莉伍德,属于是那种越听越有味的 发布那天还没啥感觉
柊筱娅单推人,1309711335,音无结弦之时，悦动天使之心。 立于浮华之世，奏响天籁之音！,第一次听周杰伦的歌，刚听没什么，听得越多感触越深，总结四个字，好听，耐听[打call][打call]
我们和可爱,388130611,,"他的歌我听不到三句就听不下去了哎因为

没有会员了"
